Milliseconds,RPM,RPM EGO Motor,Brake Motor RPM,PWM Duty Cycle(%),Counter Torque,Counter Torque(Nm),ESC Voltage(V),ESC Input Current(A)
106000,2422,5037.76,4844,28,19251.296,0.019251296,8.37,6.24
106100,2424,5041.92,4848,28,19267.193,0.019267193,8.37,6.3
106200,2424,5041.92,4848,28,19267.193,0.019267193,8.37,6.24
106300,2422,5037.76,4844,28,19251.296,0.019251296,8.37,6.05
106400,2422,5037.76,4844,28,19251.296,0.019251296,8.37,5.93
106500,2410,5012.8,4820,28,19155.914,0.019155914,8.37,5.99
106600,2410,5012.8,4820,28,19155.914,0.019155914,8.37,5.93
106700,2409,5010.72,4818,28,19147.966,0.019147966,8.37,6.12
106800,2407,5006.56,4814,28,19132.069,0.019132069,8.37,6.3
106900,2406,5004.48,4812,28,19124.12,0.01912412,8.37,6.3
107000,2406,5004.48,4812,28,19124.12,0.01912412,8.37,6.3
107100,2404,5000.32,4808,28,19108.223,0.019108223,8.37,6.24
107200,2413,5019.04,4826,28,19179.76,0.01917976,8.37,6.05
107300,2412,5016.96,4824,28,19171.811,0.019171811,8.37,5.99
107400,2412,5016.96,4824,28,19171.811,0.019171811,8.37,5.99
107500,2410,5012.8,4820,28,19155.914,0.019155914,8.37,6.3
107600,2409,5010.72,4818,28,19147.966,0.019147966,8.37,6.05
107700,2409,5010.72,4818,28,19147.966,0.019147966,8.37,6.18
107800,2412,5016.96,4824,28,19171.811,0.019171811,8.37,6.18
107900,2400,4992,4800,28,19076.429,0.019076429,8.37,6.3
108000,2400,4992,4800,28,19076.429,0.019076429,8.37,6.36
108100,2398,4987.84,4796,28,19060.532,0.019060532,8.37,6.12
108200,2395,4981.6,4790,28,19036.687,0.019036687,8.37,6.05
108300,2394,4979.52,4788,28,19028.738,0.019028738,8.37,5.81
108400,2389,4969.12,4778,28,18988.996,0.018988996,8.37,6.12
108500,2389,4969.12,4778,28,18988.996,0.018988996,8.37,6.18
108600,2398,4987.84,4796,28,19060.532,0.019060532,8.37,5.99
108700,2398,4987.84,4796,31,19060.532,0.019060532,8.37,5.87
108800,2415,5023.2,4830,31,19195.657,0.019195657,8.37,6.98
108900,2439,5073.12,4878,31,19386.421,0.019386421,8.37,7.29
109000,2463,5123.04,4926,31,19577.185,0.019577185,8.37,7.48
109100,2487,5172.96,4974,31,19767.95,0.01976795,8.37,7.04
109200,2508,5216.64,5016,31,19934.868,0.019934868,8.37,7.1
109300,2529,5260.32,5058,31,20101.787,0.020101787,8.37,7.17
109400,2544,5291.52,5088,31,20221.015,0.020221015,8.37,7.1
109500,2558,5320.64,5116,31,20332.294,0.020332294,8.37,7.29
109600,2571,5347.68,5142,31,20435.625,0.020435625,8.37,7.1
109700,2583,5372.64,5166,31,20531.007,0.020531007,8.37,6.86
109800,2595,5397.6,5190,31,20626.389,0.020626389,8.37,7.23
109900,2592,5391.36,5184,31,20602.544,0.020602544,8.37,7.23
110000,2599,5405.92,5198,31,20658.183,0.020658183,8.37,7.23
110100,2606,5420.48,5212,31,20713.823,0.020713823,8.37,6.8
110200,2615,5439.2,5230,31,20785.359,0.020785359,8.37,7.04
110300,2621,5451.68,5242,31,20833.05,0.02083305,8.37,7.04
110400,2643,5497.44,5286,31,21007.918,0.021007918,8.37,7.35
110500,2648,5507.84,5296,31,21047.66,0.02104766,8.37,6.86
110600,2652,5516.16,5304,31,21079.454,0.021079454,8.37,6.8
110700,2654,5520.32,5308,31,21095.351,0.021095351,8.37,7.17
110800,2646,5503.68,5292,31,21031.763,0.021031763,8.37,7.29
110900,2650,5512,5300,31,21063.557,0.021063557,8.37,7.29
111000,2650,5512,5300,31,21063.557,0.021063557,8.37,7.1
111100,2654,5520.32,5308,31,21095.351,0.021095351,8.37,6.86
111200,2667,5547.36,5334,31,21198.682,0.021198682,8.37,6.8
111300,2668,5549.44,5336,31,21206.63,0.02120663,8.37,7.04
111400,2670,5553.6,5340,31,21222.527,0.021222527,8.37,7.1
111500,2670,5553.6,5340,31,21222.527,0.021222527,8.37,6.86
111600,2659,5530.72,5318,31,21135.094,0.021135094,8.37,6.73
111700,2661,5534.88,5322,31,21150.991,0.021150991,8.37,6.8
111800,2663,5539.04,5326,31,21166.888,0.021166888,8.37,6.92
111900,2681,5576.48,5362,31,21309.961,0.021309961,8.37,7.29
112000,2685,5584.8,5370,31,21341.755,0.021341755,8.37,7.35
112100,2688,5591.04,5376,31,21365.601,0.021365601,8.37,7.35
112200,2690,5595.2,5380,31,21381.498,0.021381498,8.37,7.1
112300,2676,5566.08,5352,31,21270.219,0.021270219,8.37,7.17
112400,2677,5568.16,5354,31,21278.167,0.021278167,8.37,6.8
112500,2678,5570.24,5356,31,21286.116,0.021286116,8.37,7.17
112600,2692,5599.36,5384,31,21397.395,0.021397395,8.37,7.29
112700,2692,5599.36,5384,31,21397.395,0.021397395,8.37,7.1
112800,2695,5605.6,5390,31,21421.24,0.02142124,8.37,7.04
112900,2677,5568.16,5354,31,21278.167,0.021278167,8.37,7.23
113000,2681,5576.48,5362,31,21309.961,0.021309961,8.37,6.86
113100,2683,5580.64,5366,31,21325.858,0.021325858,8.37,7.23
113200,2679,5572.32,5358,31,21294.064,0.021294064,8.37,6.98
113300,2692,5599.36,5384,31,21397.395,0.021397395,8.37,7.29
113400,2694,5603.52,5388,31,21413.292,0.021413292,8.37,7.04
113500,2694,5603.52,5388,31,21413.292,0.021413292,8.37,6.8
113600,2679,5572.32,5358,31,21294.064,0.021294064,8.37,6.92
113700,2679,5572.32,5358,31,21294.064,0.021294064,8.37,6.92
113800,2677,5568.16,5354,31,21278.167,0.021278167,8.37,7.35
113900,2689,5593.12,5378,31,21373.549,0.021373549,8.37,7.17
114000,2690,5595.2,5380,31,21381.498,0.021381498,8.37,7.23
114100,2688,5591.04,5376,31,21365.601,0.021365601,8.37,6.98
114200,2676,5566.08,5352,31,21270.219,0.021270219,8.37,6.8
114300,2678,5570.24,5356,31,21286.116,0.021286116,8.37,7.23
114400,2677,5568.16,5354,31,21278.167,0.021278167,8.37,7.17
114500,2679,5572.32,5358,31,21294.064,0.021294064,8.37,7.23
114600,2692,5599.36,5384,31,21397.395,0.021397395,8.37,7.23
114700,2692,5599.36,5384,31,21397.395,0.021397395,8.37,7.17
114800,2694,5603.52,5388,31,21413.292,0.021413292,8.37,6.73
114900,2681,5576.48,5362,31,21309.961,0.021309961,8.37,7.17
115000,2683,5580.64,5366,31,21325.858,0.021325858,8.37,6.86
115100,2683,5580.64,5366,31,21325.858,0.021325858,8.37,6.86
115200,2698,5611.84,5396,31,21445.086,0.021445086,8.37,7.1
115300,2696,5607.68,5392,31,21429.189,0.021429189,8.37,7.17
115400,2696,5607.68,5392,31,21429.189,0.021429189,8.37,6.8
115500,2685,5584.8,5370,31,21341.755,0.021341755,8.37,6.8
115600,2685,5584.8,5370,31,21341.755,0.021341755,8.37,7.04
115700,2686,5586.88,5372,31,21349.704,0.021349704,8.37,6.86
115800,2685,5584.8,5370,31,21341.755,0.021341755,8.37,6.86
115900,2696,5607.68,5392,31,21429.189,0.021429189,8.37,7.1
116000,2698,5611.84,5396,31,21445.086,0.021445086,8.37,6.92
116100,2699,5613.92,5398,31,21453.034,0.021453034,8.37,7.23
116200,2689,5593.12,5378,31,21373.549,0.021373549,8.37,7.04
116300,2689,5593.12,5378,31,21373.549,0.021373549,8.37,6.98
116400,2690,5595.2,5380,31,21381.498,0.021381498,8.37,6.86
116500,2703,5622.24,5406,31,21484.828,0.021484828,8.37,6.92
116600,2705,5626.4,5410,31,21500.725,0.021500725,8.37,6.98
116700,2707,5630.56,5414,31,21516.622,0.021516622,8.37,7.29
116800,2699,5613.92,5398,31,21453.034,0.021453034,8.37,7.35
116900,2700,5616,5400,31,21460.983,0.021460983,8.37,7.23
117000,2700,5616,5400,31,21460.983,0.021460983,8.37,7.1
117100,2711,5638.88,5422,31,21548.416,0.021548416,8.37,7.1
117200,2711,5638.88,5422,31,21548.416,0.021548416,8.37,7.04
117300,2711,5638.88,5422,31,21548.416,0.021548416,8.37,6.86
117400,2700,5616,5400,31,21460.983,0.021460983,8.37,7.04
117500,2700,5616,5400,31,21460.983,0.021460983,8.37,7.29
117600,2699,5613.92,5398,31,21453.034,0.021453034,8.37,7.35
117700,2713,5643.04,5426,31,21564.313,0.021564313,8.37,7.23
117800,2713,5643.04,5426,31,21564.313,0.021564313,8.37,7.1
117900,2709,5634.72,5418,31,21532.519,0.021532519,8.37,7.1
118000,2700,5616,5400,31,21460.983,0.021460983,8.37,7.1
118100,2701,5618.08,5402,31,21468.931,0.021468931,8.37,7.23
118200,2700,5616,5400,31,21460.983,0.021460983,8.37,7.17
118300,2713,5643.04,5426,31,21564.313,0.021564313,8.37,7.17
118400,2713,5643.04,5426,31,21564.313,0.021564313,8.37,6.98
118500,2715,5647.2,5430,31,21580.211,0.021580211,8.37,6.98
118600,2704,5624.32,5408,31,21492.777,0.021492777,8.37,7.29
118700,2705,5626.4,5410,31,21500.725,0.021500725,8.37,7.17
118800,2744,5707.52,5488,31,21810.717,0.021810717,8.35,8.46
118900,2765,5751.2,5530,31,21977.636,0.021977636,8.35,8.71
119000,2788,5799.04,5576,31,22160.452,0.022160452,8.35,8.59
119100,2801,5826.08,5602,31,22263.783,0.022263783,8.35,8.65
119200,2818,5861.44,5636,31,22398.907,0.022398907,8.35,8.4
119300,2856,5940.48,5712,31,22700.951,0.022700951,8.35,8.28
119400,2863,5955.04,5726,31,22756.59,0.02275659,8.35,8.22
119500,2873,5975.84,5746,31,22836.075,0.022836075,8.35,8.16
119600,2901,6034.08,5802,31,23058.634,0.023058634,8.35,8.34
119700,2914,6061.12,5828,31,23161.964,0.023161964,8.35,8.16
119800,2914,6061.12,5828,31,23161.964,0.023161964,8.35,8.09
119900,2938,6111.04,5876,31,23352.729,0.023352729,8.35,8.22
120000,2938,6111.04,5876,31,23352.729,0.023352729,8.35,8.28
120100,2947,6129.76,5894,31,23424.265,0.023424265,8.35,8.28
120200,2974,6185.92,5948,33.8,23638.875,0.023638875,8.35,8.4
120300,2968,6173.44,5936,33.8,23591.184,0.023591184,8.35,8.34
120400,2988,6215.04,5976,33.8,23750.154,0.023750154,8.35,8.34
120500,2993,6225.44,5986,33.8,23789.897,0.023789897,8.35,8.22
120600,2986,6210.88,5972,33.8,23734.257,0.023734257,8.35,8.09
120700,3006,6252.48,6012,33.8,23893.228,0.023893228,8.37,7.97
120800,3002,6244.16,6004,33.8,23861.433,0.023861433,8.35,8.46
120900,3021,6283.68,6042,33.8,24012.455,0.024012455,8.35,8.4
121000,3025,6292,6050,33.8,24044.249,0.024044249,8.35,8.28
121100,3015,6271.2,6030,33.8,23964.764,0.023964764,8.35,8.4
121200,3033,6308.64,6066,33.8,24107.837,0.024107837,8.37,8.22
121300,3023,6287.84,6046,33.8,24028.352,0.024028352,8.35,8.34
121400,3042,6327.36,6084,33.8,24179.374,0.024179374,8.35,8.34
121500,3030,6302.4,6060,33.8,24083.992,0.024083992,8.35,8.22
121600,3044,6331.52,6088,33.8,24195.271,0.024195271,8.35,8.34
121700,3047,6337.76,6094,33.8,24219.117,0.024219117,8.35,8.28
121800,3035,6312.8,6070,33.8,24123.734,0.024123734,8.35,8.28
121900,3046,6335.68,6092,33.8,24211.168,0.024211168,8.35,8.4
122000,3035,6312.8,6070,33.8,24123.734,0.024123734,8.35,8.28
122100,3048,6339.84,6096,33.8,24227.065,0.024227065,8.37,8.28
122200,3037,6316.96,6074,33.8,24139.631,0.024139631,8.35,8.4
122300,3051,6346.08,6102,33.8,24250.911,0.024250911,8.35,7.97
122400,3042,6327.36,6084,33.8,24179.374,0.024179374,8.35,8.4
122500,3042,6327.36,6084,33.8,24179.374,0.024179374,8.37,8.09
122600,3061,6366.88,6122,33.8,24330.396,0.024330396,8.35,8.34
122700,3051,6346.08,6102,33.8,24250.911,0.024250911,8.37,8.34
122800,3066,6377.28,6132,33.8,24370.138,0.024370138,8.35,8.4
122900,3054,6352.32,6108,33.8,24274.756,0.024274756,8.35,8.28
123000,3068,6381.44,6136,33.8,24386.035,0.024386035,8.35,8.34
123100,3054,6352.32,6108,33.8,24274.756,0.024274756,8.35,8.09
123200,3068,6381.44,6136,33.8,24386.035,0.024386035,8.37,8.16
123300,3051,6346.08,6102,33.8,24250.911,0.024250911,8.35,8.34
123400,3066,6377.28,6132,33.8,24370.138,0.024370138,8.35,8.34
123500,3051,6346.08,6102,33.8,24250.911,0.024250911,8.35,8.16
123600,3049,6341.92,6098,33.8,24235.014,0.024235014,8.35,8.4
123700,3063,6371.04,6126,33.8,24346.293,0.024346293,8.35,8.34
123800,3049,6341.92,6098,33.8,24235.014,0.024235014,8.35,8.34
123900,3063,6371.04,6126,33.8,24346.293,0.024346293,8.35,8.28
124000,3049,6341.92,6098,33.8,24235.014,0.024235014,8.35,8.22
124100,3066,6377.28,6132,33.8,24370.138,0.024370138,8.35,8.34
124200,3051,6346.08,6102,33.8,24250.911,0.024250911,8.37,8.16
124300,3066,6377.28,6132,33.8,24370.138,0.024370138,8.35,8.28
124400,3054,6352.32,6108,33.8,24274.756,0.024274756,8.37,8.16
124500,3071,6387.68,6142,33.8,24409.881,0.024409881,8.35,8.16
124600,3073,6391.84,6146,33.8,24425.778,0.024425778,8.35,8.22
124700,3061,6366.88,6122,33.8,24330.396,0.024330396,8.35,8.22
124800,3075,6396,6150,33.8,24441.675,0.024441675,8.35,8.34
124900,3063,6371.04,6126,33.8,24346.293,0.024346293,8.35,8.4
125000,3073,6391.84,6146,33.8,24425.778,0.024425778,8.35,8.4
125100,3058,6360.64,6116,33.8,24306.55,0.02430655,8.35,8.28
125200,3071,6387.68,6142,33.8,24409.881,0.024409881,8.35,8.4
125300,3053,6350.24,6106,33.8,24266.808,0.024266808,8.35,8.4
125400,3065,6375.2,6130,33.8,24362.19,0.02436219,8.37,8.16
125500,3049,6341.92,6098,33.8,24235.014,0.024235014,8.37,8.28
125600,3066,6377.28,6132,33.8,24370.138,0.024370138,8.35,8.4
125700,3063,6371.04,6126,33.8,24346.293,0.024346293,8.35,8.4
125800,3054,6352.32,6108,33.8,24274.756,0.024274756,8.35,8.4
125900,3063,6371.04,6126,33.8,24346.293,0.024346293,8.37,8.03
126000,3051,6346.08,6102,33.8,24250.911,0.024250911,8.35,8.28
126100,3063,6371.04,6126,33.8,24346.293,0.024346293,8.35,8.28
126200,3051,6346.08,6102,33.8,24250.911,0.024250911,8.35,8.28
126300,3063,6371.04,6126,33.8,24346.293,0.024346293,8.37,8.03
126400,3049,6341.92,6098,33.8,24235.014,0.024235014,8.35,7.91
126500,3061,6366.88,6122,33.8,24330.396,0.024330396,8.37,7.97
126600,3049,6341.92,6098,33.8,24235.014,0.024235014,8.37,7.97
126700,3048,6339.84,6096,33.8,24227.065,0.024227065,8.35,8.09
126800,3063,6371.04,6126,33.8,24346.293,0.024346293,8.37,7.97
126900,3046,6335.68,6092,33.8,24211.168,0.024211168,8.37,7.78
127000,3061,6366.88,6122,33.8,24330.396,0.024330396,8.37,8.22
127100,3044,6331.52,6088,33.8,24195.271,0.024195271,8.35,8.34
127200,3058,6360.64,6116,33.8,24306.55,0.02430655,8.37,8.16
127300,3047,6337.76,6094,33.8,24219.117,0.024219117,8.35,8.34
127400,3056,6356.48,6112,33.8,24290.653,0.024290653,8.35,8.09
127500,3044,6331.52,6088,33.8,24195.271,0.024195271,8.35,7.91
127600,3054,6352.32,6108,33.8,24274.756,0.024274756,8.35,8.16
127700,3056,6356.48,6112,33.8,24290.653,0.024290653,8.35,8.09
127800,3041,6325.28,6082,33.8,24171.425,0.024171425,8.37,7.78
127900,3054,6352.32,6108,33.8,24274.756,0.024274756,8.35,7.97
128000,3041,6325.28,6082,33.8,24171.425,0.024171425,8.35,8.28
128100,3054,6352.32,6108,33.8,24274.756,0.024274756,8.37,7.91
128200,3040,6323.2,6080,33.8,24163.477,0.024163477,8.37,7.85
128300,3054,6352.32,6108,33.8,24274.756,0.024274756,8.35,8.16
128400,3040,6323.2,6080,33.8,24163.477,0.024163477,8.35,8.22
128500,3034,6310.72,6068,33.8,24115.786,0.024115786,8.37,8.03
128600,3048,6339.84,6096,33.8,24227.065,0.024227065,8.35,8.16
128700,3034,6310.72,6068,0,24115.786,0.024115786,8.37,7.85
128800,2835,5896.8,5670,0,22534.032,0.022534032,8.43,0
128900,2554,5312.32,5108,0,20300.5,0.0203005,8.43,0
129000,2252,4684.16,4504,0,17900.049,0.017900049,8.43,0
129100,2009,4178.72,4018,0,15968.561,0.015968561,8.43,0
129200,1776,3694.08,3552,0,14116.558,0.014116558,8.43,0
129300,1514,3149.12,3028,0,12034.047,0.012034047,8.43,0
129400,1338,2783.04,2676,0,10635.109,0.010635109,8.43,0
129500,1150,2392,2300,0,9140.789,0.009140789,8.43,0
129600,1056,2196.48,2112,0,8393.629,0.008393629,8.43,0
129700,1056,2196.48,2112,0,8393.629,0.008393629,8.43,0
129800,1056,2196.48,2112,0,8393.629,0.008393629,8.43,0
129900,1056,2196.48,2112,0,8393.629,0.008393629,8.43,0
130000,1056,2196.48,2112,0,8393.629,0.008393629,8.43,0
130100,436,906.88,872,0,3465.551,0.003465551,8.43,0
130200,436,906.88,872,0,3465.551,0.003465551,8.43,0
130300,436,906.88,872,0,3465.551,0.003465551,8.43,0
130400,436,906.88,872,0,3465.551,0.003465551,8.43,0
130500,436,906.88,872,0,3465.551,0.003465551,8.43,0
130600,436,906.88,872,0,3465.551,0.003465551,8.43,0
130700,436,906.88,872,0,3465.551,0.003465551,8.43,0
130800,178,370.24,356,0,1414.835,0.001414835,8.43,0
